assembly_id,annotation_type,species_name,gff3_archive_path,pep_archive_path,cds_archive_path,genome_archive_path,is_reference
yHAB157_kazachstania_bulderi_160519,final,Kazachstania bulderi,y1000p_gff3_files/yHAB157_kazachstania_bulderi_160519.haplomerger2.final.gff3,y1000p_pep_files/yHAB157_kazachstania_bulderi_160519.haplomerger2.final.pep,y1000p_cds_files/yHAB157_kazachstania_bulderi_160519.haplomerger2.final.cds.tar.gz,y1000p_genome_files/yHAB157_kazachstania_bulderi_160519.haplomerger2.fas.gz,False
yHAB158_kazachstania_viticola_160519,final,Kazachstania viticola,y1000p_gff3_files/yHAB158_kazachstania_viticola_160519.haplomerger2.final.gff3,y1000p_pep_files/yHAB158_kazachstania_viticola_160519.haplomerger2.final.pep,y1000p_cds_files/yHAB158_kazachstania_viticola_160519.haplomerger2.final.cds.tar.gz,y1000p_genome_files/yHAB158_kazachstania_viticola_160519.haplomerger2.fas.gz,False
yHAB159_kazachstania_solicola_160519,final,Kazachstania solicola,y1000p_gff3_files/yHAB159_kazachstania_solicola_160519.haplomerger2.final.gff3,y1000p_pep_files/yHAB159_kazachstania_solicola_160519.haplomerger2.final.pep,y1000p_cds_files/yHAB159_kazachstania_solicola_160519.haplomerger2.final.cds.tar.gz,y1000p_genome_files/yHAB159_kazachstania_solicola_160519.haplomerger2.fas.gz,False
yHAB160_kazachstania_kunashirensis_160519,final,Kazachstania kunashirensis,y1000p_gff3_files/yHAB160_kazachstania_kunashirensis_160519.final.gff3,y1000p_pep_files/yHAB160_kazachstania_kunashirensis_160519.final.pep,y1000p_cds_files/yHAB160_kazachstania_kunashirensis_160519.final.cds.tar.gz,y1000p_genome_files/yHAB160_kazachstania_kunashirensis_160519.fas.gz,False
yHAB161_kazachstania_sinensis_160519,final,Kazachstania sinensis,y1000p_gff3_files/yHAB161_kazachstania_sinensis_160519.final.gff3,y1000p_pep_files/yHAB161_kazachstania_sinensis_160519.final.pep,y1000p_cds_files/yHAB161_kazachstania_sinensis_160519.final.cds.tar.gz,y1000p_genome_files/yHAB161_kazachstania_sinensis_160519.fas.gz,False
yHAB162_Kazachstania_barnettii_SPADES,final,Kazachstania barnettii SPADES,y1000p_gff3_files/yHAB162_Kazachstania_barnettii_SPADES.final.gff3,y1000p_pep_files/yHAB162_Kazachstania_barnettii_SPADES.final.pep,y1000p_cds_files/yHAB162_Kazachstania_barnettii_SPADES.final.cds.tar.gz,y1000p_genome_files/yHAB162_Kazachstania_barnettii_SPADES.fas.gz,False
yHAB164_kazachstania_aerobia_160519,final,Kazachstania aerobia,y1000p_gff3_files/yHAB164_kazachstania_aerobia_160519.final.gff3,y1000p_pep_files/yHAB164_kazachstania_aerobia_160519.final.pep,y1000p_cds_files/yHAB164_kazachstania_aerobia_160519.final.cds.tar.gz,y1000p_genome_files/yHAB164_kazachstania_aerobia_160519.fas.gz,False
yHAB165_kazachstania_aquatica_160519,final,Kazachstania aquatica,y1000p_gff3_files/yHAB165_kazachstania_aquatica_160519.final.gff3,y1000p_pep_files/yHAB165_kazachstania_aquatica_160519.final.pep,y1000p_cds_files/yHAB165_kazachstania_aquatica_160519.final.cds.tar.gz,y1000p_genome_files/yHAB165_kazachstania_aquatica_160519.fas.gz,False
yHAB166_kazachstania_yakushimaensis_160519,final,Kazachstania yakushimaensis,y1000p_gff3_files/yHAB166_kazachstania_yakushimaensis_160519.final.gff3,y1000p_pep_files/yHAB166_kazachstania_yakushimaensis_160519.final.pep,y1000p_cds_files/yHAB166_kazachstania_yakushimaensis_160519.final.cds.tar.gz,y1000p_genome_files/yHAB166_kazachstania_yakushimaensis_160519.fas.gz,False
yHDO354_Myxozyma_mucilagina_SPADES,final,Myxozyma mucilagina SPADES,y1000p_gff3_files/yHDO354_Myxozyma_mucilagina_SPADES.final.gff3,y1000p_pep_files/yHDO354_Myxozyma_mucilagina_SPADES.final.pep,y1000p_cds_files/yHDO354_Myxozyma_mucilagina_SPADES.final.cds.tar.gz,y1000p_genome_files/yHDO354_Myxozyma_mucilagina_SPADES.fas.gz,False
yHDO565_zygosaccharomyces_gambellarensis_180604,final,Zygosaccharomyces gambellarensis,y1000p_gff3_files/yHDO565_zygosaccharomyces_gambellarensis_180604.final.gff3,y1000p_pep_files/yHDO565_zygosaccharomyces_gambellarensis_180604.final.pep,y1000p_cds_files/yHDO565_zygosaccharomyces_gambellarensis_180604.final.cds.tar.gz,y1000p_genome_files/yHDO565_zygosaccharomyces_gambellarensis_180604.fas.gz,False
yHDO566_kazachstania_ichnusensis_180604,final,Kazachstania ichnusensis,y1000p_gff3_files/yHDO566_kazachstania_ichnusensis_180604.final.gff3,y1000p_pep_files/yHDO566_kazachstania_ichnusensis_180604.final.pep,y1000p_cds_files/yHDO566_kazachstania_ichnusensis_180604.final.cds.tar.gz,y1000p_genome_files/yHDO566_kazachstania_ichnusensis_180604.fas.gz,False
yHDO568_nakaseomyces_sp_190924,final,Nakaseomyces sp,y1000p_gff3_files/yHDO568_nakaseomyces_sp_190924.final.gff3,y1000p_pep_files/yHDO568_nakaseomyces_sp_190924.final.pep,y1000p_cds_files/yHDO568_nakaseomyces_sp_190924.final.cds.tar.gz,y1000p_genome_files/yHDO568_nakaseomyces_sp_190924.fas.gz,False
yHDO569_candida_sp_180604,final,Candida sp,y1000p_gff3_files/yHDO569_candida_sp_180604.final.gff3,y1000p_pep_files/yHDO569_candida_sp_180604.final.pep,y1000p_cds_files/yHDO569_candida_sp_180604.final.cds.tar.gz,y1000p_genome_files/yHDO569_candida_sp_180604.fas.gz,False
yHDO570_kluyveromyces_starmeri_180604,final,Kluyveromyces starmeri,y1000p_gff3_files/yHDO570_kluyveromyces_starmeri_180604.final.gff3,y1000p_pep_files/yHDO570_kluyveromyces_starmeri_180604.final.pep,y1000p_cds_files/yHDO570_kluyveromyces_starmeri_180604.final.cds.tar.gz,y1000p_genome_files/yHDO570_kluyveromyces_starmeri_180604.fas.gz,False
yHDO572_zygosaccharomyces_mellis_180604,final,Zygosaccharomyces mellis,y1000p_gff3_files/yHDO572_zygosaccharomyces_mellis_180604.final.gff3,y1000p_pep_files/yHDO572_zygosaccharomyces_mellis_180604.final.pep,y1000p_cds_files/yHDO572_zygosaccharomyces_mellis_180604.final.cds.tar.gz,y1000p_genome_files/yHDO572_zygosaccharomyces_mellis_180604.fas.gz,False
yHDO576_kazachstania_sp_180604,final,Kazachstania sp,y1000p_gff3_files/yHDO576_kazachstania_sp_180604.final.gff3,y1000p_pep_files/yHDO576_kazachstania_sp_180604.final.pep,y1000p_cds_files/yHDO576_kazachstania_sp_180604.final.cds.tar.gz,y1000p_genome_files/yHDO576_kazachstania_sp_180604.fas.gz,False
yHDO578_saturnispora_sp_180604,final,Saturnispora sp,y1000p_gff3_files/yHDO578_saturnispora_sp_180604.final.gff3,y1000p_pep_files/yHDO578_saturnispora_sp_180604.final.pep,y1000p_cds_files/yHDO578_saturnispora_sp_180604.final.cds.tar.gz,y1000p_genome_files/yHDO578_saturnispora_sp_180604.fas.gz,False
yHDO579_hagleromyces_aurorensis_180604,final,Hagleromyces aurorensis,y1000p_gff3_files/yHDO579_hagleromyces_aurorensis_180604.final.gff3,y1000p_pep_files/yHDO579_hagleromyces_aurorensis_180604.final.pep,y1000p_cds_files/yHDO579_hagleromyces_aurorensis_180604.final.cds.tar.gz,y1000p_genome_files/yHDO579_hagleromyces_aurorensis_180604.fas.gz,False
yHDO580_saturnispora_besseyi_180604,final,Saturnispora besseyi,y1000p_gff3_files/yHDO580_saturnispora_besseyi_180604.final.gff3,y1000p_pep_files/yHDO580_saturnispora_besseyi_180604.final.pep,y1000p_cds_files/yHDO580_saturnispora_besseyi_180604.final.cds.tar.gz,y1000p_genome_files/yHDO580_saturnispora_besseyi_180604.fas.gz,False
yHDO581_magnusiomyces_capitatus_190924,final,Magnusiomyces capitatus,y1000p_gff3_files/yHDO581_magnusiomyces_capitatus_190924.final.gff3,y1000p_pep_files/yHDO581_magnusiomyces_capitatus_190924.final.pep,y1000p_cds_files/yHDO581_magnusiomyces_capitatus_190924.final.cds.tar.gz,y1000p_genome_files/yHDO581_magnusiomyces_capitatus_190924.fas.gz,False
yHDO582_wickerhamomyces_queroliae_180604,final,Wickerhamomyces queroliae,y1000p_gff3_files/yHDO582_wickerhamomyces_queroliae_180604.final.gff3,y1000p_pep_files/yHDO582_wickerhamomyces_queroliae_180604.final.pep,y1000p_cds_files/yHDO582_wickerhamomyces_queroliae_180604.final.cds.tar.gz,y1000p_genome_files/yHDO582_wickerhamomyces_queroliae_180604.fas.gz,False
yHDO584_brettanomyces_mucatilis_190924,final,Brettanomyces mucatilis,y1000p_gff3_files/yHDO584_brettanomyces_mucatilis_190924.haplomerger2.final.gff3,y1000p_pep_files/yHDO584_brettanomyces_mucatilis_190924.haplomerger2.final.pep,y1000p_cds_files/yHDO584_brettanomyces_mucatilis_190924.haplomerger2.final.cds.tar.gz,y1000p_genome_files/yHDO584_brettanomyces_mucatilis_190924.haplomerger2.fas.gz,False
yHDO585_candida_citri_180604,final,Candida citri,y1000p_gff3_files/yHDO585_candida_citri_180604.final.gff3,y1000p_pep_files/yHDO585_candida_citri_180604.final.pep,y1000p_cds_files/yHDO585_candida_citri_180604.final.cds.tar.gz,y1000p_genome_files/yHDO585_candida_citri_180604.fas.gz,False
yHDO586_kazachstania_humatica_180604,final,Kazachstania humatica,y1000p_gff3_files/yHDO586_kazachstania_humatica_180604.final.gff3,y1000p_pep_files/yHDO586_kazachstania_humatica_180604.final.pep,y1000p_cds_files/yHDO586_kazachstania_humatica_180604.final.cds.tar.gz,y1000p_genome_files/yHDO586_kazachstania_humatica_180604.fas.gz,False
yHDO587_citeromyces_nyonsensis_180604,final,Citeromyces nyonsensis,y1000p_gff3_files/yHDO587_citeromyces_nyonsensis_180604.haplomerger2.final.gff3,y1000p_pep_files/yHDO587_citeromyces_nyonsensis_180604.haplomerger2.final.pep,y1000p_cds_files/yHDO587_citeromyces_nyonsensis_180604.haplomerger2.final.cds.tar.gz,y1000p_genome_files/yHDO587_citeromyces_nyonsensis_180604.haplomerger2.fas.gz,False
yHDO588_Zygoascus_bituminiphia_SPADES,final,Zygoascus bituminiphia SPADES,y1000p_gff3_files/yHDO588_Zygoascus_bituminiphia_SPADES.final.gff3,y1000p_pep_files/yHDO588_Zygoascus_bituminiphia_SPADES.final.pep,y1000p_cds_files/yHDO588_Zygoascus_bituminiphia_SPADES.final.cds.tar.gz,y1000p_genome_files/yHDO588_Zygoascus_bituminiphia_SPADES.fas.gz,False
yHDO589_candida_patagonica_180604,final,Candida patagonica,y1000p_gff3_files/yHDO589_candida_patagonica_180604.final.gff3,y1000p_pep_files/yHDO589_candida_patagonica_180604.final.pep,y1000p_cds_files/yHDO589_candida_patagonica_180604.final.cds.tar.gz,y1000p_genome_files/yHDO589_candida_patagonica_180604.fas.gz,False
yHDO590_kloeckera_taiwanica_180604,final,Kloeckera taiwanica,y1000p_gff3_files/yHDO590_kloeckera_taiwanica_180604.haplomerger2.final.gff3,y1000p_pep_files/yHDO590_kloeckera_taiwanica_180604.haplomerger2.final.pep,y1000p_cds_files/yHDO590_kloeckera_taiwanica_180604.haplomerger2.final.cds.tar.gz,y1000p_genome_files/yHDO590_kloeckera_taiwanica_180604.haplomerger2.fas.gz,False
yHDO592_zygotorulaspora_sp_190924,final,Zygotorulaspora sp,y1000p_gff3_files/yHDO592_zygotorulaspora_sp_190924.final.gff3,y1000p_pep_files/yHDO592_zygotorulaspora_sp_190924.final.pep,y1000p_cds_files/yHDO592_zygotorulaspora_sp_190924.final.cds.tar.gz,y1000p_genome_files/yHDO592_zygotorulaspora_sp_190924.fas.gz,False
yHDO593_barnettozyma_sp_180604,final,Barnettozyma sp,y1000p_gff3_files/yHDO593_barnettozyma_sp_180604.final.gff3,y1000p_pep_files/yHDO593_barnettozyma_sp_180604.final.pep,y1000p_cds_files/yHDO593_barnettozyma_sp_180604.final.cds.tar.gz,y1000p_genome_files/yHDO593_barnettozyma_sp_180604.fas.gz,False
yHDO599_dipodascus_anamola_180604,final,Dipodascus anamola,y1000p_gff3_files/yHDO599_dipodascus_anamola_180604.final.gff3,y1000p_pep_files/yHDO599_dipodascus_anamola_180604.final.pep,y1000p_cds_files/yHDO599_dipodascus_anamola_180604.final.cds.tar.gz,y1000p_genome_files/yHDO599_dipodascus_anamola_180604.fas.gz,False
yHDO601_candida_tunisiensis_180604,final,Candida tunisiensis,y1000p_gff3_files/yHDO601_candida_tunisiensis_180604.final.gff3,y1000p_pep_files/yHDO601_candida_tunisiensis_180604.final.pep,y1000p_cds_files/yHDO601_candida_tunisiensis_180604.final.cds.tar.gz,y1000p_genome_files/yHDO601_candida_tunisiensis_180604.fas.gz,False
yHDO602_tortispora_agaves_180604,final,Tortispora agaves,y1000p_gff3_files/yHDO602_tortispora_agaves_180604.final.gff3,y1000p_pep_files/yHDO602_tortispora_agaves_180604.final.pep,y1000p_cds_files/yHDO602_tortispora_agaves_180604.final.cds.tar.gz,y1000p_genome_files/yHDO602_tortispora_agaves_180604.fas.gz,False
yHDO603_zygosaccharomyces_sapae_190924,final,Zygosaccharomyces sapae,y1000p_gff3_files/yHDO603_zygosaccharomyces_sapae_190924.haplomerger2.final.gff3,y1000p_pep_files/yHDO603_zygosaccharomyces_sapae_190924.haplomerger2.final.pep,y1000p_cds_files/yHDO603_zygosaccharomyces_sapae_190924.haplomerger2.final.cds.tar.gz,y1000p_genome_files/yHDO603_zygosaccharomyces_sapae_190924.haplomerger2.fas.gz,False
yHDR128_Nakazawaea_sp_nov_plate34_PLATANUS,final,Nakazawaea sp nov plate34 PLATANUS,y1000p_gff3_files/yHDR128_Nakazawaea_sp_nov_plate34_PLATANUS.final.gff3,y1000p_pep_files/yHDR128_Nakazawaea_sp_nov_plate34_PLATANUS.final.pep,y1000p_cds_files/yHDR128_Nakazawaea_sp_nov_plate34_PLATANUS.final.cds.tar.gz,y1000p_genome_files/yHDR128_Nakazawaea_sp_nov_plate34_PLATANUS.fas.gz,False
yHJFW83_myxozyma_geophila_210210,final,Myxozyma geophila,y1000p_gff3_files/yHJFW83_myxozyma_geophila_210210.final.gff3,y1000p_pep_files/yHJFW83_myxozyma_geophila_210210.final.pep,y1000p_cds_files/yHJFW83_myxozyma_geophila_210210.final.cds.tar.gz,y1000p_genome_files/yHJFW83_myxozyma_geophila_210210.fas.gz,False
yHJFW85_myxozyma_melbiosi_210210,final,Myxozyma melbiosi,y1000p_gff3_files/yHJFW85_myxozyma_melbiosi_210210.final.gff3,y1000p_pep_files/yHJFW85_myxozyma_melbiosi_210210.final.pep,y1000p_cds_files/yHJFW85_myxozyma_melbiosi_210210.final.cds.tar.gz,y1000p_genome_files/yHJFW85_myxozyma_melbiosi_210210.fas.gz,False
yHJFW87_myxozyma_nipponensis_210210,final,Myxozyma nipponensis,y1000p_gff3_files/yHJFW87_myxozyma_nipponensis_210210.final.gff3,y1000p_pep_files/yHJFW87_myxozyma_nipponensis_210210.final.pep,y1000p_cds_files/yHJFW87_myxozyma_nipponensis_210210.final.cds.tar.gz,y1000p_genome_files/yHJFW87_myxozyma_nipponensis_210210.fas.gz,False
yHKB15_Yamadazyma_sp_nov_plate33_SPADES,final,Yamadazyma sp nov plate33 SPADES,y1000p_gff3_files/yHKB15_Yamadazyma_sp_nov_plate33_SPADES.final.gff3,y1000p_pep_files/yHKB15_Yamadazyma_sp_nov_plate33_SPADES.final.pep,y1000p_cds_files/yHKB15_Yamadazyma_sp_nov_plate33_SPADES.final.cds.tar.gz,y1000p_genome_files/yHKB15_Yamadazyma_sp_nov_plate33_SPADES.fas.gz,False
yHKB289_Vanderwaltozyma_sp_nov_plate33_SPADES,final,Vanderwaltozyma sp nov plate33 SPADES,y1000p_gff3_files/yHKB289_Vanderwaltozyma_sp_nov_plate33_SPADES.final.gff3,y1000p_pep_files/yHKB289_Vanderwaltozyma_sp_nov_plate33_SPADES.final.pep,y1000p_cds_files/yHKB289_Vanderwaltozyma_sp_nov_plate33_SPADES.final.cds.tar.gz,y1000p_genome_files/yHKB289_Vanderwaltozyma_sp_nov_plate33_SPADES.fas.gz,False
yHKB357_New_Genus_SPADES,final,New Genus SPADES,y1000p_gff3_files/yHKB357_New_Genus_SPADES.final.gff3,y1000p_pep_files/yHKB357_New_Genus_SPADES.final.pep,y1000p_cds_files/yHKB357_New_Genus_SPADES.final.cds.tar.gz,y1000p_genome_files/yHKB357_New_Genus_SPADES.fas.gz,False
yHKB443_Metschnikowia_sp_nov_plate33_SPADES,final,Metschnikowia sp nov plate33 SPADES,y1000p_gff3_files/yHKB443_Metschnikowia_sp_nov_plate33_SPADES.final.gff3,y1000p_pep_files/yHKB443_Metschnikowia_sp_nov_plate33_SPADES.final.pep,y1000p_cds_files/yHKB443_Metschnikowia_sp_nov_plate33_SPADES.final.cds.tar.gz,y1000p_genome_files/yHKB443_Metschnikowia_sp_nov_plate33_SPADES.fas.gz,False
yHKS168_Pichia_sp_nov_plate33_PLATANUS,final,Pichia sp nov plate33 PLATANUS,y1000p_gff3_files/yHKS168_Pichia_sp_nov_plate33_PLATANUS.final.gff3,y1000p_pep_files/yHKS168_Pichia_sp_nov_plate33_PLATANUS.final.pep,y1000p_cds_files/yHKS168_Pichia_sp_nov_plate33_PLATANUS.final.cds.tar.gz,y1000p_genome_files/yHKS168_Pichia_sp_nov_plate33_PLATANUS.fas.gz,False
yHKS545_Nakazawaea_sp_nov_plate33_PLATANUS,final,Nakazawaea sp nov plate33 PLATANUS,y1000p_gff3_files/yHKS545_Nakazawaea_sp_nov_plate33_PLATANUS.final.gff3,y1000p_pep_files/yHKS545_Nakazawaea_sp_nov_plate33_PLATANUS.final.pep,y1000p_cds_files/yHKS545_Nakazawaea_sp_nov_plate33_PLATANUS.final.cds.tar.gz,y1000p_genome_files/yHKS545_Nakazawaea_sp_nov_plate33_PLATANUS.fas.gz,False
yHKS617_Sugiyamaella_sp_nov_plate33_SPADES,final,Sugiyamaella sp nov plate33 SPADES,y1000p_gff3_files/yHKS617_Sugiyamaella_sp_nov_plate33_SPADES.final.gff3,y1000p_pep_files/yHKS617_Sugiyamaella_sp_nov_plate33_SPADES.final.pep,y1000p_cds_files/yHKS617_Sugiyamaella_sp_nov_plate33_SPADES.final.cds.tar.gz,y1000p_genome_files/yHKS617_Sugiyamaella_sp_nov_plate33_SPADES.fas.gz,False
yHKS641_Suhomyces_sp_nov_plate33_SPADES,final,Suhomyces sp nov plate33 SPADES,y1000p_gff3_files/yHKS641_Suhomyces_sp_nov_plate33_SPADES.final.gff3,y1000p_pep_files/yHKS641_Suhomyces_sp_nov_plate33_SPADES.final.pep,y1000p_cds_files/yHKS641_Suhomyces_sp_nov_plate33_SPADES.final.cds.tar.gz,y1000p_genome_files/yHKS641_Suhomyces_sp_nov_plate33_SPADES.fas.gz,False
yHKS699_Yamadazyma_sp_nov_plate33_SPADES,final,Yamadazyma sp nov plate33 SPADES,y1000p_gff3_files/yHKS699_Yamadazyma_sp_nov_plate33_SPADES.final.gff3,y1000p_pep_files/yHKS699_Yamadazyma_sp_nov_plate33_SPADES.final.pep,y1000p_cds_files/yHKS699_Yamadazyma_sp_nov_plate33_SPADES.final.cds.tar.gz,y1000p_genome_files/yHKS699_Yamadazyma_sp_nov_plate33_SPADES.fas.gz,False
yHMH26_Wickerhamomyces_sp_nov_plate34_DISCOVAR,final,Wickerhamomyces sp nov plate34 DISCOVAR,y1000p_gff3_files/yHMH26_Wickerhamomyces_sp_nov_plate34_DISCOVAR.final.gff3,y1000p_pep_files/yHMH26_Wickerhamomyces_sp_nov_plate34_DISCOVAR.final.pep,y1000p_cds_files/yHMH26_Wickerhamomyces_sp_nov_plate34_DISCOVAR.final.cds.tar.gz,y1000p_genome_files/yHMH26_Wickerhamomyces_sp_nov_plate34_DISCOVAR.fas.gz,False
yHMH393_Yamadazyma_sp_nov_plate33_MASURCA,final,Yamadazyma sp nov plate33 MASURCA,y1000p_gff3_files/yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final.gff3,y1000p_pep_files/yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final.pep,y1000p_cds_files/yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final.cds.tar.gz,y1000p_genome_files/yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.fas.gz,False
yHMH407_Schwanniomyces_sp_nov_plate33_DISCOVAR,final,Schwanniomyces sp nov plate33 DISCOVAR,y1000p_gff3_files/yHMH407_Schwanniomyces_sp_nov_plate33_DISCOVAR.final.gff3,y1000p_pep_files/yHMH407_Schwanniomyces_sp_nov_plate33_DISCOVAR.final.pep,y1000p_cds_files/yHMH407_Schwanniomyces_sp_nov_plate33_DISCOVAR.final.cds.tar.gz,y1000p_genome_files/yHMH407_Schwanniomyces_sp_nov_plate33_DISCOVAR.fas.gz,False
yHMH443_Groenewaldozyma_sp_nov_plate33_SPADES,final,Groenewaldozyma sp nov plate33 SPADES,y1000p_gff3_files/yHMH443_Groenewaldozyma_sp_nov_plate33_SPADES.final.gff3,y1000p_pep_files/yHMH443_Groenewaldozyma_sp_nov_plate33_SPADES.final.pep,y1000p_cds_files/yHMH443_Groenewaldozyma_sp_nov_plate33_SPADES.final.cds.tar.gz,y1000p_genome_files/yHMH443_Groenewaldozyma_sp_nov_plate33_SPADES.fas.gz,False
yHMH446_Pichia_sp_nov_plate33_SPADES,final,Pichia sp nov plate33 SPADES,y1000p_gff3_files/yHMH446_Pichia_sp_nov_plate33_SPADES.final.gff3,y1000p_pep_files/yHMH446_Pichia_sp_nov_plate33_SPADES.final.pep,y1000p_cds_files/yHMH446_Pichia_sp_nov_plate33_SPADES.final.cds.tar.gz,y1000p_genome_files/yHMH446_Pichia_sp_nov_plate33_SPADES.fas.gz,False
yHMH451_Wickerhamomyces_sp_nov_plate33_PLATANUS,final,Wickerhamomyces sp nov plate33 PLATANUS,y1000p_gff3_files/yHMH451_Wickerhamomyces_sp_nov_plate33_PLATANUS.final.gff3,y1000p_pep_files/yHMH451_Wickerhamomyces_sp_nov_plate33_PLATANUS.final.pep,y1000p_cds_files/yHMH451_Wickerhamomyces_sp_nov_plate33_PLATANUS.final.cds.tar.gz,y1000p_genome_files/yHMH451_Wickerhamomyces_sp_nov_plate33_PLATANUS.fas.gz,False
yHMH580_Suhomyces_sp_nov_plate33_SPADES,final,Suhomyces sp nov plate33 SPADES,y1000p_gff3_files/yHMH580_Suhomyces_sp_nov_plate33_SPADES.final.gff3,y1000p_pep_files/yHMH580_Suhomyces_sp_nov_plate33_SPADES.final.pep,y1000p_cds_files/yHMH580_Suhomyces_sp_nov_plate33_SPADES.final.cds.tar.gz,y1000p_genome_files/yHMH580_Suhomyces_sp_nov_plate33_SPADES.fas.gz,False
yHMH617_Wickerhamomyces_sp_nov_plate34_PLATANUS,final,Wickerhamomyces sp nov plate34 PLATANUS,y1000p_gff3_files/yHMH617_Wickerhamomyces_sp_nov_plate34_PLATANUS.final.gff3,y1000p_pep_files/yHMH617_Wickerhamomyces_sp_nov_plate34_PLATANUS.final.pep,y1000p_cds_files/yHMH617_Wickerhamomyces_sp_nov_plate34_PLATANUS.final.cds.tar.gz,y1000p_genome_files/yHMH617_Wickerhamomyces_sp_nov_plate34_PLATANUS.fas.gz,False
